"name","raw_name","category","label","units","core"
"land_PCTHBWET2013WS","PCTHBWET2013WS","Landscape","PCTHBWET2013WS","",FALSE
"land_PCTHBWET2016WS","PCTHBWET2016WS","Landscape","PCTHBWET2016WS","",FALSE
"land_PCTHBWET2019WS","PCTHBWET2019WS","Landscape","PCTHBWET2019WS","",FALSE
"land_PCTHYDRICWS","PCTHYDRICWS","Landscape","PCTHYDRICWS","",FALSE
"land_PCTICE2001WS","PCTICE2001WS","Landscape","PCTICE2001WS","",FALSE
"land_PCTICE2004WS","PCTICE2004WS","Landscape","PCTICE2004WS","",FALSE
"land_PCTICE2006WS","PCTICE2006WS","Landscape","PCTICE2006WS","",FALSE
"land_PCTICE2008WS","PCTICE2008WS","Landscape","PCTICE2008WS","",FALSE
"land_PCTICE2011WS","PCTICE2011WS","Landscape","PCTICE2011WS","",FALSE
"land_PCTICE2013WS","PCTICE2013WS","Landscape","PCTICE2013WS","",FALSE
"land_PCTICE2016WS","PCTICE2016WS","Landscape","PCTICE2016WS","",FALSE
"land_PCTICE2019WS","PCTICE2019WS","Landscape","PCTICE2019WS","",FALSE
"land_PCTIMP2001WS","PCTIMP2001WS","Landscape","PCTIMP2001WS","",FALSE
"land_PCTIMP2004WS","PCTIMP2004WS","Landscape","PCTIMP2004WS","",FALSE
"land_PCTIMP2006WS","PCTIMP2006WS","Landscape","PCTIMP2006WS","",FALSE
"land_PCTIMP2008WS","PCTIMP2008WS","Landscape","PCTIMP2008WS","",FALSE
"land_PCTIMP2011WS","PCTIMP2011WS","Landscape","PCTIMP2011WS","",FALSE
"land_PCTIMP2013WS","PCTIMP2013WS","Landscape","PCTIMP2013WS","",FALSE
"land_PCTIMP2016WS","PCTIMP2016WS","Landscape","PCTIMP2016WS","",FALSE
"land_PCTIMP2019WS","PCTIMP2019WS","Landscape","PCTIMP2019WS","",TRUE
"land_PCTMXFST2001WS","PCTMXFST2001WS","Landscape","PCTMXFST2001WS","",FALSE
"land_PCTMXFST2004WS","PCTMXFST2004WS","Landscape","PCTMXFST2004WS","",FALSE
"land_PCTMXFST2006WS","PCTMXFST2006WS","Landscape","PCTMXFST2006WS","",FALSE
"land_PCTMXFST2008WS","PCTMXFST2008WS","Landscape","PCTMXFST2008WS","",FALSE
"land_PCTMXFST2011WS","PCTMXFST2011WS","Landscape","PCTMXFST2011WS","",FALSE
"land_PCTMXFST2013WS","PCTMXFST2013WS","Landscape","PCTMXFST2013WS","",FALSE
"land_PCTMXFST2016WS","PCTMXFST2016WS","Landscape","PCTMXFST2016WS","",FALSE
"land_PCTMXFST2019WS","PCTMXFST2019WS","Landscape","PCTMXFST2019WS","",FALSE
"land_PCTNONAGINTRODMANAGVEGWS","PCTNONAGINTRODMANAGVEGWS","Landscape","PCTNONAGINTRODMANAGVEGWS","",FALSE
"land_PCTNONCARBRESIDWS","PCTNONCARBRESIDWS","Landscape","PCTNONCARBRESIDWS","",FALSE
"land_PCTNOT_PRINCIPLEWS","PCTNOT_PRINCIPLEWS","Landscape","PCTNOT_PRINCIPLEWS","",FALSE
"land_PCTOW2001WS","PCTOW2001WS","Landscape","PCTOW2001WS","",FALSE
"land_PCTOW2004WS","PCTOW2004WS","Landscape","PCTOW2004WS","",FALSE
"land_PCTOW2006WS","PCTOW2006WS","Landscape","PCTOW2006WS","",FALSE
"land_PCTOW2008WS","PCTOW2008WS","Landscape","PCTOW2008WS","",FALSE
"land_PCTOW2011WS","PCTOW2011WS","Landscape","PCTOW2011WS","",FALSE
"land_PCTOW2013WS","PCTOW2013WS","Landscape","PCTOW2013WS","",FALSE
"land_PCTOW2016WS","PCTOW2016WS","Landscape","PCTOW2016WS","",FALSE
"land_PCTOW2019WS","PCTOW2019WS","Landscape","PCTOW2019WS","",FALSE
"land_PCTSALLAKEWS","PCTSALLAKEWS","Landscape","PCTSALLAKEWS","",FALSE
"land_PCTSANDSTONE_CARBONATEWS","PCTSANDSTONE_CARBONATEWS","Landscape","PCTSANDSTONE_CARBONATEWS","",FALSE
"land_PCTSANDSTONEWS","PCTSANDSTONEWS","Landscape","PCTSANDSTONEWS","",FALSE
"land_PCTSEMICONSOL_SANDWS","PCTSEMICONSOL_SANDWS","Landscape","PCTSEMICONSOL_SANDWS","",FALSE
"land_PCTSHRB2001WS","PCTSHRB2001WS","Landscape","PCTSHRB2001WS","",FALSE
"land_PCTSHRB2004WS","PCTSHRB2004WS","Landscape","PCTSHRB2004WS","",FALSE
"land_PCTSHRB2006WS","PCTSHRB2006WS","Landscape","PCTSHRB2006WS","",FALSE
"land_PCTSHRB2008WS","PCTSHRB2008WS","Landscape","PCTSHRB2008WS","",FALSE
"land_PCTSHRB2011WS","PCTSHRB2011WS","Landscape","PCTSHRB2011WS","",FALSE
"land_PCTSHRB2013WS","PCTSHRB2013WS","Landscape","PCTSHRB2013WS","",FALSE
"land_PCTSHRB2016WS","PCTSHRB2016WS","Landscape","PCTSHRB2016WS","",FALSE
"land_PCTSHRB2019WS","PCTSHRB2019WS","Landscape","PCTSHRB2019WS","",FALSE
"land_PCTSILICICWS","PCTSILICICWS","Landscape","PCTSILICICWS","",FALSE
"land_PCTUNCONSOL_SAND_GRAVELWS","PCTUNCONSOL_SAND_GRAVELWS","Landscape","PCTUNCONSOL_SAND_GRAVELWS","",FALSE
"land_PCTURBHI2001WS","PCTURBHI2001WS","Landscape","PCTURBHI2001WS","",FALSE
"land_PCTURBHI2004WS","PCTURBHI2004WS","Landscape","PCTURBHI2004WS","",FALSE
"land_PCTURBHI2006WS","PCTURBHI2006WS","Landscape","PCTURBHI2006WS","",FALSE
"land_PCTURBHI2008WS","PCTURBHI2008WS","Landscape","PCTURBHI2008WS","",FALSE
"land_PCTURBHI2011WS","PCTURBHI2011WS","Landscape","PCTURBHI2011WS","",FALSE
"land_PCTURBHI2013WS","PCTURBHI2013WS","Landscape","PCTURBHI2013WS","",FALSE
"land_PCTURBHI2016WS","PCTURBHI2016WS","Landscape","PCTURBHI2016WS","",FALSE
"land_PCTURBHI2019WS","PCTURBHI2019WS","Landscape","PCTURBHI2019WS","",FALSE
"land_PCTURBLO2001WS","PCTURBLO2001WS","Landscape","PCTURBLO2001WS","",FALSE
"land_PCTURBLO2004WS","PCTURBLO2004WS","Landscape","PCTURBLO2004WS","",FALSE
"land_PCTURBLO2006WS","PCTURBLO2006WS","Landscape","PCTURBLO2006WS","",FALSE
"land_PCTURBLO2008WS","PCTURBLO2008WS","Landscape","PCTURBLO2008WS","",FALSE
"land_PCTURBLO2011WS","PCTURBLO2011WS","Landscape","PCTURBLO2011WS","",FALSE
"land_PCTURBLO2013WS","PCTURBLO2013WS","Landscape","PCTURBLO2013WS","",FALSE
"land_PCTURBLO2016WS","PCTURBLO2016WS","Landscape","PCTURBLO2016WS","",FALSE
"land_PCTURBLO2019WS","PCTURBLO2019WS","Landscape","PCTURBLO2019WS","",FALSE
"land_PCTURBMD2001WS","PCTURBMD2001WS","Landscape","PCTURBMD2001WS","",FALSE
"land_PCTURBMD2004WS","PCTURBMD2004WS","Landscape","PCTURBMD2004WS","",FALSE
"land_PCTURBMD2006WS","PCTURBMD2006WS","Landscape","PCTURBMD2006WS","",FALSE
"land_PCTURBMD2008WS","PCTURBMD2008WS","Landscape","PCTURBMD2008WS","",FALSE
"land_PCTURBMD2011WS","PCTURBMD2011WS","Landscape","PCTURBMD2011WS","",FALSE
"land_PCTURBMD2013WS","PCTURBMD2013WS","Landscape","PCTURBMD2013WS","",FALSE
"land_PCTURBMD2016WS","PCTURBMD2016WS","Landscape","PCTURBMD2016WS","",FALSE
"land_PCTURBMD2019WS","PCTURBMD2019WS","Landscape","PCTURBMD2019WS","",FALSE
"land_PCTURBOP2001WS","PCTURBOP2001WS","Landscape","PCTURBOP2001WS","",FALSE
"land_PCTURBOP2004WS","PCTURBOP2004WS","Landscape","PCTURBOP2004WS","",FALSE
"land_PCTURBOP2006WS","PCTURBOP2006WS","Landscape","PCTURBOP2006WS","",FALSE
"land_PCTURBOP2008WS","PCTURBOP2008WS","Landscape","PCTURBOP2008WS","",FALSE
"land_PCTURBOP2011WS","PCTURBOP2011WS","Landscape","PCTURBOP2011WS","",FALSE
"land_PCTURBOP2013WS","PCTURBOP2013WS","Landscape","PCTURBOP2013WS","",FALSE
"land_PCTURBOP2016WS","PCTURBOP2016WS","Landscape","PCTURBOP2016WS","",FALSE
"land_PCTURBOP2019WS","PCTURBOP2019WS","Landscape","PCTURBOP2019WS","",FALSE
"land_PCTVOLCANICWS","PCTVOLCANICWS","Landscape","PCTVOLCANICWS","",FALSE
"land_PCTWATERWS","PCTWATERWS","Landscape","PCTWATERWS","",FALSE
"land_PCTWDWET2001WS","PCTWDWET2001WS","Landscape","PCTWDWET2001WS","",FALSE
"land_PCTWDWET2004WS","PCTWDWET2004WS","Landscape","PCTWDWET2004WS","",FALSE
"land_PCTWDWET2006WS","PCTWDWET2006WS","Landscape","PCTWDWET2006WS","",FALSE
"land_PCTWDWET2008WS","PCTWDWET2008WS","Landscape","PCTWDWET2008WS","",FALSE
"land_PCTWDWET2011WS","PCTWDWET2011WS","Landscape","PCTWDWET2011WS","",FALSE
"land_PCTWDWET2013WS","PCTWDWET2013WS","Landscape","PCTWDWET2013WS","",FALSE
"land_PCTWDWET2016WS","PCTWDWET2016WS","Landscape","PCTWDWET2016WS","",FALSE
"land_PCTWDWET2019WS","PCTWDWET2019WS","Landscape","PCTWDWET2019WS","",FALSE
"land_PERDUNWS","PERDUNWS","Landscape","PERDUNWS","",FALSE
"land_PERHORWS","PERHORWS","Landscape","PERHORWS","",FALSE
"land_PERMHWS","PERMHWS","Landscape","PERMHWS","",FALSE
"land_PERMWS","PERMWS","Landscape","PERMWS","",FALSE
"land_PESTIC97WS","PESTIC97WS","Landscape","PESTIC97WS","",FALSE
"land_PMAXWS","PMAXWS","Landscape","PMAXWS","",FALSE
"land_PMINWS","PMINWS","Landscape","PMINWS","",FALSE
"land_POPDEN2010WS","POPDEN2010WS","Landscape","POPDEN2010WS","",TRUE
"land_PRECIP08WS","PRECIP08WS","Landscape","PRECIP08WS","",TRUE
"land_PRECIP09WS","PRECIP09WS","Landscape","PRECIP09WS","",FALSE
"land_PRECIP8110WS","PRECIP8110WS","Landscape","PRECIP8110WS","",FALSE
"land_PSUMPY_2004WS","PSUMPY_2004WS","Landscape","PSUMPY_2004WS","",FALSE
"land_PSUMPY_2005WS","PSUMPY_2005WS","Landscape","PSUMPY_2005WS","",FALSE
"land_PSUMPY_2008WS","PSUMPY_2008WS","Landscape","PSUMPY_2008WS","",FALSE
"land_PSUMPY_2009WS","PSUMPY_2009WS","Landscape","PSUMPY_2009WS","",FALSE
"land_PSUMPY_2013WS","PSUMPY_2013WS","Landscape","PSUMPY_2013WS","",FALSE
"land_PSUMPY_2014WS","PSUMPY_2014WS","Landscape","PSUMPY_2014WS","",FALSE
"land_PSUMPY_2018WS","PSUMPY_2018WS","Landscape","PSUMPY_2018WS","",FALSE
"land_PSUMPY_2019WS","PSUMPY_2019WS","Landscape","PSUMPY_2019WS","",FALSE
"land_RCKDEPWS","RCKDEPWS","Landscape","RCKDEPWS","",FALSE
"land_RDCRSSLPWTDWS","RDCRSSLPWTDWS","Landscape","RDCRSSLPWTDWS","",FALSE
"land_RDCRSWS","RDCRSWS","Landscape","RDCRSWS","",FALSE
"land_RDDENSWS","RDDENSWS","Landscape","RDDENSWS","",TRUE
"land_RDHWS","RDHWS","Landscape","RDHWS","",FALSE
"land_RHMEANWS","RHMEANWS","Landscape","RHMEANWS","",FALSE
"land_RUNOFFWS","RUNOFFWS","Landscape","RUNOFFWS","",TRUE
"land_SANDWS","SANDWS","Landscape","SANDWS","",TRUE
"land_SIO2WS","SIO2WS","Landscape","SIO2WS","",FALSE
"land_SN_2008WS","SN_2008WS","Landscape","SN_2008WS","",FALSE
"land_SUPERFUNDDENSWS","SUPERFUNDDENSWS","Landscape","SUPERFUNDDENSWS","",FALSE
"land_SWS","SWS","Landscape","SWS","",FALSE
"land_TMAX8110WS","TMAX8110WS","Landscape","TMAX8110WS","",FALSE
"land_TMEAN_PW_2004WS","TMEAN_PW_2004WS","Landscape","TMEAN_PW_2004WS","",FALSE
"land_TMEAN_PW_2005WS","TMEAN_PW_2005WS","Landscape","TMEAN_PW_2005WS","",FALSE
"land_TMEAN_PW_2008WS","TMEAN_PW_2008WS","Landscape","TMEAN_PW_2008WS","",FALSE
"land_TMEAN_PW_2009WS","TMEAN_PW_2009WS","Landscape","TMEAN_PW_2009WS","",FALSE
"land_TMEAN_PW_2013WS","TMEAN_PW_2013WS","Landscape","TMEAN_PW_2013WS","",FALSE
"land_TMEAN_PW_2014WS","TMEAN_PW_2014WS","Landscape","TMEAN_PW_2014WS","",FALSE
"land_TMEAN_PW_2018WS","TMEAN_PW_2018WS","Landscape","TMEAN_PW_2018WS","",FALSE
"land_TMEAN_PW_2019WS","TMEAN_PW_2019WS","Landscape","TMEAN_PW_2019WS","",FALSE
"land_TMEAN_S_2004WS","TMEAN_S_2004WS","Landscape","TMEAN_S_2004WS","",FALSE
"land_TMEAN_S_2005WS","TMEAN_S_2005WS","Landscape","TMEAN_S_2005WS","",FALSE
"land_TMEAN_S_2008WS","TMEAN_S_2008WS","Landscape","TMEAN_S_2008WS","",FALSE
"land_TMEAN_S_2009WS","TMEAN_S_2009WS","Landscape","TMEAN_S_2009WS","",FALSE
"land_TMEAN_S_2013WS","TMEAN_S_2013WS","Landscape","TMEAN_S_2013WS","",FALSE
"land_TMEAN_S_2014WS","TMEAN_S_2014WS","Landscape","TMEAN_S_2014WS","",FALSE
"land_TMEAN_S_2018WS","TMEAN_S_2018WS","Landscape","TMEAN_S_2018WS","",FALSE
"land_TMEAN_S_2019WS","TMEAN_S_2019WS","Landscape","TMEAN_S_2019WS","",FALSE
"land_TMEAN_SY_2004WS","TMEAN_SY_2004WS","Landscape","TMEAN_SY_2004WS","",FALSE
"land_TMEAN_SY_2005WS","TMEAN_SY_2005WS","Landscape","TMEAN_SY_2005WS","",FALSE
"land_TMEAN_SY_2008WS","TMEAN_SY_2008WS","Landscape","TMEAN_SY_2008WS","",FALSE
"land_TMEAN_SY_2009WS","TMEAN_SY_2009WS","Landscape","TMEAN_SY_2009WS","",FALSE
"land_TMEAN_SY_2013WS","TMEAN_SY_2013WS","Landscape","TMEAN_SY_2013WS","",FALSE
"land_TMEAN_SY_2014WS","TMEAN_SY_2014WS","Landscape","TMEAN_SY_2014WS","",FALSE
"land_TMEAN_SY_2018WS","TMEAN_SY_2018WS","Landscape","TMEAN_SY_2018WS","",FALSE
"land_TMEAN_SY_2019WS","TMEAN_SY_2019WS","Landscape","TMEAN_SY_2019WS","",FALSE
"land_TMEAN_W_2004WS","TMEAN_W_2004WS","Landscape","TMEAN_W_2004WS","",FALSE
"land_TMEAN_W_2005WS","TMEAN_W_2005WS","Landscape","TMEAN_W_2005WS","",FALSE
"land_TMEAN_W_2008WS","TMEAN_W_2008WS","Landscape","TMEAN_W_2008WS","",FALSE
"land_TMEAN_W_2009WS","TMEAN_W_2009WS","Landscape","TMEAN_W_2009WS","",FALSE
"land_TMEAN_W_2013WS","TMEAN_W_2013WS","Landscape","TMEAN_W_2013WS","",FALSE
"land_TMEAN_W_2014WS","TMEAN_W_2014WS","Landscape","TMEAN_W_2014WS","",FALSE
"land_TMEAN_W_2018WS","TMEAN_W_2018WS","Landscape","TMEAN_W_2018WS","",FALSE
"land_TMEAN_W_2019WS","TMEAN_W_2019WS","Landscape","TMEAN_W_2019WS","",FALSE
"land_TMEAN8110WS","TMEAN8110WS","Landscape","TMEAN8110WS","",TRUE
"land_TMIN8110WS","TMIN8110WS","Landscape","TMIN8110WS","",FALSE
"land_TRIDENSWS","TRIDENSWS","Landscape","TRIDENSWS","",FALSE
"land_WDMAXWS","WDMAXWS","Landscape","WDMAXWS","",FALSE
"land_WDMINWS","WDMINWS","Landscape","WDMINWS","",FALSE
"land_WDSUMWS","WDSUMWS","Landscape","WDSUMWS","",FALSE
"land_WETINDEXWS","WETINDEXWS","Landscape","WETINDEXWS","",FALSE
"land_WTDEPWS","WTDEPWS","Landscape","WTDEPWS","",FALSE
"land_CATAREASQKM","CATAREASQKM","Landscape","CATAREASQKM","",TRUE
"land_WSAREASQKM","WSAREASQKM","Landscape","WSAREASQKM","",FALSE
