"site_id","site_name","lat","lon","state","us_l3code","us_l3name","ag_eco9","huc8","source"
"NRS18_NY_10004","NRS18_NY_10004",43.531578,-74.551726,"New York","58","Northeastern Highlands","NAP","H02020001","NRSA 2018-19"
"NRS18_MN_10004","NRS18_MN_10004",46.334077,-94.01817,"Minnesota","50","Northern Lakes and Forests","UMW","H07010104","NRSA 2018-19"
"NRS18_MT_10012","NRS18_MT_10012",45.034206,-107.585316,"Montana","43","Northwestern Great Plains","NPL","H10080016","NRSA 2018-19"
"NRS18_MT_10047","NRS18_MT_10047",45.736364,-107.575015,"Montana","43","Northwestern Great Plains","NPL","H10080015","NRSA 2018-19"
"NRS18_ND_10034","NRS18_ND_10034",46.047943,-102.050669,"North Dakota","43","Northwestern Great Plains","NPL","H10130205","NRSA 2018-19"
"NRS18_KS_10120","NRS18_KS_10120",39.921642,-96.71632,"Kansas","27","Central Great Plains","SPL","H10270205","NRSA 2018-19"
"NRS18_KS_10024","NRS18_KS_10024",39.994419,-96.579051,"Kansas","47","Western Corn Belt Plains","TPL","H10270205","NRSA 2018-19"
"NRS18_IA_10658","NRS18_IA_10658",41.304113,-92.351668,"Iowa","47","Western Corn Belt Plains","TPL","H07080106","NRSA 2018-19"
"NRS18_ME_10012","NRS18_ME_10012",43.498937,-70.488893,"Maine","59","Northeastern Coastal Zone","NAP","H01060002","NRSA 2018-19"
"NRS18_SD_10048","NRS18_SD_10048",43.719913,-100.315288,"South Dakota","43","Northwestern Great Plains","NPL","H10140204","NRSA 2018-19"
"NRS18_AL_10188","NRS18_AL_10188",33.721181,-87.271438,"Alabama","68","Southwestern Appalachians","SAP","H03160109","NRSA 2018-19"
"NRS18_AL_10191","NRS18_AL_10191",33.872726,-85.580965,"Alabama","67","Ridge and Valley","SAP","H03150106","NRSA 2018-19"
"NRS18_MD_10039","NRS18_MD_10039",38.925557,-76.643833,"Maryland","65","Southeastern Plains","CPL","H02060006","NRSA 2018-19"
"NRS18_MN_10260","NRS18_MN_10260",47.241317,-94.985028,"Minnesota","50","Northern Lakes and Forests","UMW","H07010101","NRSA 2018-19"
"NRS18_PA_10027","NRS18_PA_10027",41.714624,-76.323075,"Pennsylvania","60","Northern Allegheny Plateau","NAP","H02050106","NRSA 2018-19"
"NRS18_KY_10041","NRS18_KY_10041",37.471488,-87.113648,"Kentucky","72","Interior River Valleys and Hills","TPL","H05110004","NRSA 2018-19"
"NRS18_OR_10001","NRS18_OR_10001",43.096952,-122.411512,"Oregon","4","Cascades","WMT","H17100301","NRSA 2018-19"
"NRS18_OR_10030","NRS18_OR_10030",43.332198,-122.392403,"Oregon","4","Cascades","WMT","H17100301","NRSA 2018-19"
"NRS18_IA_10048","NRS18_IA_10048",41.148469,-92.537976,"Iowa","47","Western Corn Belt Plains","TPL","H07100009","NRSA 2018-19"
"NRS18_ME_10193","NRS18_ME_10193",43.622008,-70.861888,"Maine","58","Northeastern Highlands","NAP","H01060002","NRSA 2018-19"
"NRS18_OK_10057","NRS18_OK_10057",36.055031,-98.129011,"Oklahoma","27","Central Great Plains","SPL","H11050002","NRSA 2018-19"
"NRS18_NV_10011","NRS18_NV_10011",41.883545,-115.430877,"Nevada","80","Northern Basin and Range","XER","H17050102","NRSA 2018-19"
"NRS18_SD_10244","NRS18_SD_10244",42.999729,-101.374987,"South Dakota","44","Nebraska Sand Hills","SPL","H10140203","NRSA 2018-19"
"NRS18_CA_10006","NRS18_CA_10006",38.271129,-119.331651,"California","13","Central Basin and Range","XER","H16050301","NRSA 2018-19"
"NRS18_ND_10017","NRS18_ND_10017",46.052665,-101.481904,"North Dakota","43","Northwestern Great Plains","NPL","H10130205","NRSA 2018-19"
"NRS18_NJ_10009","NRS18_NJ_10009",39.491284,-74.658245,"New Jersey","84","Atlantic Coastal Pine Barrens","CPL","H02040302","NRSA 2018-19"
"NRS18_NJ_10034","NRS18_NJ_10034",40.422299,-74.097828,"New Jersey","84","Atlantic Coastal Pine Barrens","CPL","H02030104","NRSA 2018-19"
"NRS18_UT_10025","NRS18_UT_10025",41.186933,-111.992268,"Utah","13","Central Basin and Range","XER","H16020102","NRSA 2018-19"
"NRS18_WI_10042","NRS18_WI_10042",43.00191,-89.590884,"Wisconsin","52","Driftless Area","UMW","H07090004","NRSA 2018-19"
"NRS18_IA_10006","NRS18_IA_10006",41.587557,-94.397439,"Iowa","47","Western Corn Belt Plains","TPL","H07100007","NRSA 2018-19"
"NRS18_TX_10254","NRS18_TX_10254",31.485275,-94.59703,"Texas","35","South Central Plains","CPL","H12020005","NRSA 2018-19"
"NRS18_TX_10001","NRS18_TX_10001",31.516096,-95.112183,"Texas","35","South Central Plains","CPL","H12020002","NRSA 2018-19"
"NRS18_ND_10045","NRS18_ND_10045",46.470801,-98.417423,"North Dakota","46","Northern Glaciated Plains","TPL","H10160003","NRSA 2018-19"
"NRS18_OR_10045","NRS18_OR_10045",43.167802,-123.691264,"Oregon","1","Coast Range","WMT","H17100305","NRSA 2018-19"
"NRS18_MT_10025","NRS18_MT_10025",47.015191,-108.165004,"Montana","43","Northwestern Great Plains","NPL","H10040204","NRSA 2018-19"
"NRS18_MT_11470","NRS18_MT_11470",46.79193,-107.837106,"Montana","43","Northwestern Great Plains","NPL","H10040202","NRSA 2018-19"
"NRS18_GA_10010","NRS18_GA_10010",33.173456,-83.823796,"Georgia","45","Piedmont","SAP","H03070103","NRSA 2018-19"
"NRS18_ID_10007","NRS18_ID_10007",43.312728,-114.115563,"Idaho","12","Snake River Plain","XER","H17040221","NRSA 2018-19"
"NRS18_KY_10018","NRS18_KY_10018",37.7732,-82.323239,"Kentucky","69","Central Appalachians","SAP","H05070201","NRSA 2018-19"
"NRS18_MT_10035","NRS18_MT_10035",44.899278,-112.260054,"Montana","17","Middle Rockies","WMT","H10020002","NRSA 2018-19"
"NRS18_CA_10548","NRS18_CA_10548",38.777271,-119.759008,"California","13","Central Basin and Range","XER","H16050201","NRSA 2018-19"
"NRS18_MT_10087","NRS18_MT_10087",46.110589,-106.450392,"Montana","43","Northwestern Great Plains","NPL","H10100003","NRSA 2018-19"
"NRS18_TX_10645","NRS18_TX_10645",30.003765,-94.29707,"Texas","34","Western Gulf Coastal Plain","CPL","H12040201","NRSA 2018-19"
"NRS18_ME_10044","NRS18_ME_10044",44.140038,-70.280939,"Maine","82","Acadian Plains and Hills","NAP","H01040002","NRSA 2018-19"
"NRS18_ME_10008","NRS18_ME_10008",43.766444,-70.769032,"Maine","58","Northeastern Highlands","NAP","H01060002","NRSA 2018-19"
"NRS18_NE_10052","NRS18_NE_10052",41.37293,-97.443662,"Nebraska","27","Central Great Plains","SPL","H10200103","NRSA 2018-19"
"NRS18_AL_10025","NRS18_AL_10025",34.257148,-87.370776,"Alabama","68","Southwestern Appalachians","SAP","H03160110","NRSA 2018-19"
"NRS18_IA_10356","NRS18_IA_10356",40.843673,-95.170258,"Iowa","47","Western Corn Belt Plains","TPL","H10240005","NRSA 2018-19"
"NRS18_MT_10006","NRS18_MT_10006",45.531621,-112.107512,"Montana","17","Middle Rockies","WMT","H10020003","NRSA 2018-19"
"NRS18_NY_10072","NRS18_NY_10072",44.657505,-74.005244,"New York","58","Northeastern Highlands","NAP","H04150308","NRSA 2018-19"
"NRS18_NY_10055","NRS18_NY_10055",44.135945,-74.155091,"New York","58","Northeastern Highlands","NAP","H04150305","NRSA 2018-19"
"NRS18_ND_10028","NRS18_ND_10028",46.591923,-101.791832,"North Dakota","43","Northwestern Great Plains","NPL","H10130203","NRSA 2018-19"
"NRS18_MN_10069","NRS18_MN_10069",47.221164,-96.777769,"Minnesota","48","Lake Agassiz Plain","TPL","H09020108","NRSA 2018-19"
"NRS18_MN_10036","NRS18_MN_10036",47.15132,-96.840952,"Minnesota","48","Lake Agassiz Plain","TPL","H09020107","NRSA 2018-19"
"NRS18_IN_11547","NRS18_IN_11547",39.305734,-87.607482,"Indiana","72","Interior River Valleys and Hills","TPL","H05120111","NRSA 2018-19"
"NRS18_MT_10030","NRS18_MT_10030",45.993692,-113.034931,"Montana","17","Middle Rockies","WMT","H10020004","NRSA 2018-19"
"NRS18_MT_10120","NRS18_MT_10120",45.806694,-110.709334,"Montana","43","Northwestern Great Plains","NPL","H10070003","NRSA 2018-19"
"NRS18_FL_10183","NRS18_FL_10183",29.991656,-84.747548,"Florida","75","Southern Coastal Plain","CPL","H03130013","NRSA 2018-19"
"NRS18_NY_10071","NRS18_NY_10071",44.499541,-74.88522,"New York","58","Northeastern Highlands","NAP","H04150305","NRSA 2018-19"
"NRS18_ID_10843","NRS18_ID_10843",43.894541,-116.622156,"Idaho","12","Snake River Plain","XER","H17050122","NRSA 2018-19"
"NRS18_ME_10016","NRS18_ME_10016",44.634003,-69.744494,"Maine","82","Acadian Plains and Hills","NAP","H01030003","NRSA 2018-19"
"NRS18_CO_RF007","NRS18_CO_RF007",38.67155,-106.16314,"Colorado","21","Southern Rockies","WMT","H11020001","NRSA 2018-19"
"NRS18_ME_10019","NRS18_ME_10019",44.938726,-69.323498,"Maine","82","Acadian Plains and Hills","NAP","H01030003","NRSA 2018-19"
"NRS18_MN_10405","NRS18_MN_10405",48.266863,-96.092004,"Minnesota","48","Lake Agassiz Plain","TPL","H09020304","NRSA 2018-19"
"NRS18_IN_10009","NRS18_IN_10009",39.928043,-87.427757,"Indiana","72","Interior River Valleys and Hills","TPL","H05120108","NRSA 2018-19"
"NRS18_NE_10003","NRS18_NE_10003",42.097371,-101.166484,"Nebraska","44","Nebraska Sand Hills","SPL","H10210001","NRSA 2018-19"
"NRS18_OK_10031","NRS18_OK_10031",34.97091,-96.222996,"Oklahoma","37","Arkansas Valley","SAP","H11090202","NRSA 2018-19"
"NRS18_KS_10012","NRS18_KS_10012",37.209705,-95.545391,"Kansas","40","Central Irregular Plains","TPL","H11070103","NRSA 2018-19"
"NRS18_MI_10024","NRS18_MI_10024",46.84373,-89.330064,"Michigan","50","Northern Lakes and Forests","UMW","H04020102","NRSA 2018-19"
"NRS18_NV_10192","NRS18_NV_10192",41.466576,-117.70798,"Nevada","80","Northern Basin and Range","XER","H16040201","NRSA 2018-19"
"NRS18_MT_10114","NRS18_MT_10114",46.343237,-105.801871,"Montana","43","Northwestern Great Plains","NPL","H10090102","NRSA 2018-19"
"NRS18_MT_10108","NRS18_MT_10108",48.042507,-104.770241,"Montana","42","Northwestern Glaciated Plains","NPL","H10060005","NRSA 2018-19"
"NRS18_MT_10589","NRS18_MT_10589",47.067799,-104.151897,"Montana","43","Northwestern Great Plains","NPL","H10110204","NRSA 2018-19"
"NRS18_MT_10593","NRS18_MT_10593",48.879499,-104.922924,"Montana","42","Northwestern Glaciated Plains","NPL","H10060006","NRSA 2018-19"
"NRS18_MT_10083","NRS18_MT_10083",45.993503,-110.735283,"Montana","43","Northwestern Great Plains","NPL","H10070003","NRSA 2018-19"
"NRS18_NJ_10016","NRS18_NJ_10016",40.024541,-74.921626,"New Jersey","84","Atlantic Coastal Pine Barrens","CPL","H02040202","NRSA 2018-19"
"NRS18_MN_10017","NRS18_MN_10017",48.703056,-94.335702,"Minnesota","49","Northern Minnesota Wetlands","UMW","H09030008","NRSA 2018-19"
"NRS18_WI_10992","NRS18_WI_10992",43.044732,-88.808775,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07090001","NRSA 2018-19"
"NRS18_CO_RF006","NRS18_CO_RF006",38.669,-106.161,"Colorado","21","Southern Rockies","WMT","H11020001","NRSA 2018-19"
"NRS18_ME_10010","NRS18_ME_10010",44.67095,-68.677012,"Maine","82","Acadian Plains and Hills","NAP","H01020005","NRSA 2018-19"
"NRS18_TX_10015","NRS18_TX_10015",28.950421,-100.649366,"Texas","31","Southern Texas Plains","SPL","H13080001","NRSA 2018-19"
"NRS18_KS_10099","NRS18_KS_10099",37.823117,-97.030332,"Kansas","27","Central Great Plains","SPL","H11030017","NRSA 2018-19"
"NRS18_IN_10015","NRS18_IN_10015",39.261747,-86.798159,"Indiana","71","Interior Plateau","SAP","H05120202","NRSA 2018-19"
"NRS18_WV_10001","NRS18_WV_10001",38.20966,-80.048727,"West Virginia","69","Central Appalachians","SAP","H05050003","NRSA 2018-19"
"NRS18_IA_10027","NRS18_IA_10027",43.327941,-96.210839,"Iowa","47","Western Corn Belt Plains","TPL","H10170204","NRSA 2018-19"
"NRS18_OR_10005","NRS18_OR_10005",42.072146,-124.008342,"Oregon","78","Klamath Mountains/California High North Coast Range","WMT","H18010101","NRSA 2018-19"
"NRS18_DE_10009","NRS18_DE_10009",38.57155,-75.674256,"Delaware","63","Middle Atlantic Coastal Plain","CPL","H02080109","NRSA 2018-19"
"NRS18_MT_10010","NRS18_MT_10010",48.943237,-106.856529,"Montana","42","Northwestern Glaciated Plains","NPL","H10050015","NRSA 2018-19"
"NRS18_MT_10040","NRS18_MT_10040",48.922603,-106.799397,"Montana","42","Northwestern Glaciated Plains","NPL","H10050015","NRSA 2018-19"
"NRS18_MT_10003","NRS18_MT_10003",46.166766,-110.54909,"Montana","43","Northwestern Great Plains","NPL","H10070003","NRSA 2018-19"
"NRS18_WI_10061","NRS18_WI_10061",42.522884,-89.037514,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07090002","NRSA 2018-19"
"NRS18_NY_10268","NRS18_NY_10268",44.608277,-73.962797,"New York","58","Northeastern Highlands","NAP","H04150406","NRSA 2018-19"
"NRS18_IN_10002","NRS18_IN_10002",38.642792,-87.614383,"Indiana","72","Interior River Valleys and Hills","TPL","H05120111","NRSA 2018-19"
"NRS18_IA_10009","NRS18_IA_10009",43.451063,-94.867159,"Iowa","47","Western Corn Belt Plains","TPL","H07100002","NRSA 2018-19"
"NRS18_PA_10011","NRS18_PA_10011",40.931075,-80.373965,"Pennsylvania","61","Erie Drift Plain","NAP","H05030104","NRSA 2018-19"
"NRS18_CA_10889","NRS18_CA_10889",41.75472,-123.393471,"California","78","Klamath Mountains/California High North Coast Range","WMT","H18010209","NRSA 2018-19"
"NRS18_CO_RF015","NRS18_CO_RF015",39.2169,-106.398,"Colorado","21","Southern Rockies","WMT","H11020001","NRSA 2018-19"
"NRS18_MT_10094","NRS18_MT_10094",46.075321,-110.05094,"Montana","43","Northwestern Great Plains","NPL","H10070002","NRSA 2018-19"
"NRS18_CA_10013","NRS18_CA_10013",41.539261,-123.526732,"California","78","Klamath Mountains/California High North Coast Range","WMT","H18010209","NRSA 2018-19"
"NRS18_NE_10678","NRS18_NE_10678",42.503163,-101.41972,"Nebraska","44","Nebraska Sand Hills","SPL","H10150004","NRSA 2018-19"
"NRS18_OR_10069","NRS18_OR_10069",42.017489,-123.94966,"Oregon","78","Klamath Mountains/California High North Coast Range","WMT","H18010101","NRSA 2018-19"
"NRS18_MN_10257","NRS18_MN_10257",47.90525,-90.218603,"Minnesota","50","Northern Lakes and Forests","UMW","H04010101","NRSA 2018-19"
"NRS18_MT_10072","NRS18_MT_10072",48.602587,-107.619181,"Montana","42","Northwestern Glaciated Plains","NPL","H10050004","NRSA 2018-19"
"NRS18_MI_10057","NRS18_MI_10057",45.206472,-87.732176,"Michigan","50","Northern Lakes and Forests","UMW","H04030108","NRSA 2018-19"
"NRS18_NV_10188","NRS18_NV_10188",40.411083,-116.923743,"Nevada","13","Central Basin and Range","XER","H16040107","NRSA 2018-19"
"NRS18_NV_10010","NRS18_NV_10010",40.191371,-117.25314,"Nevada","13","Central Basin and Range","XER","H16040107","NRSA 2018-19"
"NRS18_MI_10055","NRS18_MI_10055",45.747075,-87.866488,"Michigan","50","Northern Lakes and Forests","UMW","H04030108","NRSA 2018-19"
"NRS18_NJ_10008","NRS18_NJ_10008",41.311378,-74.791883,"New Jersey","67","Ridge and Valley","SAP","H02040104","NRSA 2018-19"
"NRS18_UT_10011","NRS18_UT_10011",38.019918,-111.654475,"Utah","19","Wasatch and Uinta Mountains","WMT","H14070005","NRSA 2018-19"
"NRS18_ME_10005","NRS18_ME_10005",45.257333,-68.949655,"Maine","82","Acadian Plains and Hills","NAP","H01020004","NRSA 2018-19"
"NRS18_ND_10032","NRS18_ND_10032",46.825914,-100.930116,"North Dakota","43","Northwestern Great Plains","NPL","H10130203","NRSA 2018-19"
"NRS18_MN_10556","NRS18_MN_10556",47.006029,-93.231644,"Minnesota","50","Northern Lakes and Forests","UMW","H07010103","NRSA 2018-19"
"NRS18_IA_10659","NRS18_IA_10659",43.042219,-95.054698,"Iowa","47","Western Corn Belt Plains","TPL","H10230003","NRSA 2018-19"
"NRS18_MT_10592","NRS18_MT_10592",45.549321,-109.243079,"Montana","43","Northwestern Great Plains","NPL","H10070005","NRSA 2018-19"
"NRS18_IN_10007","NRS18_IN_10007",38.451784,-87.598002,"Indiana","72","Interior River Valleys and Hills","TPL","H05120202","NRSA 2018-19"
"NRS18_MT_10019","NRS18_MT_10019",48.345979,-107.583806,"Montana","42","Northwestern Glaciated Plains","NPL","H10050014","NRSA 2018-19"
"NRS18_PA_10045","NRS18_PA_10045",41.047992,-79.662434,"Pennsylvania","70","Western Allegheny Plateau","SAP","H05010006","NRSA 2018-19"
"NRS18_TX_10018","NRS18_TX_10018",30.839241,-96.723118,"Texas","33","East Central Texas Plains","CPL","H12070204","NRSA 2018-19"
"NRS18_MI_10021","NRS18_MI_10021",46.019425,-86.221271,"Michigan","50","Northern Lakes and Forests","UMW","H04060106","NRSA 2018-19"
"NRS18_ID_10022","NRS18_ID_10022",43.922018,-114.114204,"Idaho","16","Idaho Batholith","WMT","H17040218","NRSA 2018-19"
"NRS18_ID_10117","NRS18_ID_10117",44.054187,-113.438939,"Idaho","17","Middle Rockies","WMT","H17040217","NRSA 2018-19"
"NRS18_IN_10027","NRS18_IN_10027",38.574077,-86.853035,"Indiana","71","Interior Plateau","SAP","H05120208","NRSA 2018-19"
"NRS18_NV_10495","NRS18_NV_10495",39.270022,-114.31448,"Nevada","13","Central Basin and Range","XER","H16060008","NRSA 2018-19"
"NRS18_MT_10063","NRS18_MT_10063",45.008249,-108.91113,"Montana","18","Wyoming Basin","XER","H10070006","NRSA 2018-19"
"NRS18_ME_10006","NRS18_ME_10006",46.576035,-68.087813,"Maine","82","Acadian Plains and Hills","NAP","H01010004","NRSA 2018-19"
"NRS18_MN_10032","NRS18_MN_10032",44.888383,-93.178424,"Minnesota","51","North Central Hardwood Forests","UMW","H07020012","NRSA 2018-19"
"NRS18_MN_10031","NRS18_MN_10031",44.236433,-92.325198,"Minnesota","52","Driftless Area","UMW","H07040004","NRSA 2018-19"
"NRS18_MT_10028","NRS18_MT_10028",48.365836,-108.153696,"Montana","42","Northwestern Glaciated Plains","NPL","H10050004","NRSA 2018-19"
"NRS18_MT_10021","NRS18_MT_10021",46.457751,-110.371306,"Montana","43","Northwestern Great Plains","NPL","H10040201","NRSA 2018-19"
"NRS18_MT_10421","NRS18_MT_10421",45.072115,-109.036639,"Montana","18","Wyoming Basin","XER","H10070006","NRSA 2018-19"
"NRS18_ME_10018","NRS18_ME_10018",46.704392,-68.679039,"Maine","58","Northeastern Highlands","NAP","H01010004","NRSA 2018-19"
"NRS18_ME_10025","NRS18_ME_10025",46.582451,-68.694842,"Maine","58","Northeastern Highlands","NAP","H01010004","NRSA 2018-19"
"NRS18_MN_10034","NRS18_MN_10034",44.56766,-92.485872,"Minnesota","52","Driftless Area","UMW","H07040001","NRSA 2018-19"
"NRS18_MT_10029","NRS18_MT_10029",46.845378,-111.138268,"Montana","43","Northwestern Great Plains","NPL","H10030103","NRSA 2018-19"
"NRS18_MN_10011","NRS18_MN_10011",43.7194,-95.04622,"Minnesota","47","Western Corn Belt Plains","TPL","H07100001","NRSA 2018-19"
"NRS18_IA_10012","NRS18_IA_10012",42.507074,-90.64463,"Iowa","52","Driftless Area","UMW","H07060005","NRSA 2018-19"
"NRS18_VA_10009","NRS18_VA_10009",38.929399,-77.873696,"Virginia","64","Northern Piedmont","SAP","H02070008","NRSA 2018-19"
"NRS18_OK_10030","NRS18_OK_10030",33.87907,-95.912922,"Oklahoma","35","South Central Plains","CPL","H11140101","NRSA 2018-19"
"NRS18_NE_10073","NRS18_NE_10073",40.893539,-96.603886,"Nebraska","47","Western Corn Belt Plains","TPL","H10200203","NRSA 2018-19"
"NRS18_MT_10073","NRS18_MT_10073",47.448365,-111.301056,"Montana","42","Northwestern Glaciated Plains","NPL","H10030102","NRSA 2018-19"
"NRS18_MT_10024","NRS18_MT_10024",47.451611,-111.301288,"Montana","42","Northwestern Glaciated Plains","NPL","H10030102","NRSA 2018-19"
"NRS18_MT_10017","NRS18_MT_10017",47.414347,-111.498629,"Montana","42","Northwestern Glaciated Plains","NPL","H10030102","NRSA 2018-19"
"NRS18_GA_10017","NRS18_GA_10017",31.340465,-81.484888,"Georgia","75","Southern Coastal Plain","CPL","H03070106","NRSA 2018-19"
"NRS18_IA_10032","NRS18_IA_10032",42.176184,-90.322026,"Iowa","52","Driftless Area","UMW","H07060006","NRSA 2018-19"
"NRS18_SD_10011","NRS18_SD_10011",44.043861,-101.451116,"South Dakota","43","Northwestern Great Plains","NPL","H10140102","NRSA 2018-19"
"NRS18_WI_10024","NRS18_WI_10024",44.024599,-88.794572,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H04030201","NRSA 2018-19"
"NRS18_ND_10027","NRS18_ND_10027",46.050645,-102.012971,"North Dakota","43","Northwestern Great Plains","NPL","H10130205","NRSA 2018-19"
"NRS18_VA_10010","NRS18_VA_10010",37.8312,-77.122197,"Virginia","65","Southeastern Plains","CPL","H02080105","NRSA 2018-19"
"NRS18_CA_10108","NRS18_CA_10108",40.130796,-121.465213,"California","4","Cascades","WMT","H18020158","NRSA 2018-19"
"NRS18_MT_10011","NRS18_MT_10011",48.143211,-112.124619,"Montana","42","Northwestern Glaciated Plains","NPL","H10030203","NRSA 2018-19"
"NRS18_CA_10014","NRS18_CA_10014",41.456396,-123.935565,"California","1","Coast Range","WMT","H18010209","NRSA 2018-19"
"NRS18_MT_10009","NRS18_MT_10009",46.585589,-111.265708,"Montana","17","Middle Rockies","WMT","H10030103","NRSA 2018-19"
"NRS18_PA_RF001","NRS18_PA_RF001",40.060791,-79.683013,"Pennsylvania","70","Western Allegheny Plateau","SAP","H05020006","NRSA 2018-19"
"NRS18_MI_10014","NRS18_MI_10014",44.674489,-84.327468,"Michigan","50","Northern Lakes and Forests","UMW","H04070007","NRSA 2018-19"
"NRS18_NE_10010","NRS18_NE_10010",41.152046,-96.548455,"Nebraska","47","Western Corn Belt Plains","TPL","H10200203","NRSA 2018-19"
"NRS18_PA_10046","NRS18_PA_10046",40.073362,-75.223538,"Pennsylvania","64","Northern Piedmont","SAP","H02040203","NRSA 2018-19"
"NRS18_GA_10035","NRS18_GA_10035",30.962,-84.55847,"Georgia","65","Southeastern Plains","CPL","H03130008","NRSA 2018-19"
"NRS18_TX_10099","NRS18_TX_10099",32.757442,-94.84784,"Texas","35","South Central Plains","CPL","H11140307","NRSA 2018-19"
"NRS18_TX_10093","NRS18_TX_10093",32.760995,-94.300269,"Texas","35","South Central Plains","CPL","H11140306","NRSA 2018-19"
"NRS18_CA_10005","NRS18_CA_10005",39.905214,-121.04656,"California","5","Sierra Nevada","WMT","H18020122","NRSA 2018-19"
"NRS18_OK_10004","NRS18_OK_10004",36.928964,-96.188373,"Oklahoma","29","Cross Timbers","SPL","H11070106","NRSA 2018-19"
"NRS18_WI_10056","NRS18_WI_10056",44.400043,-88.775817,"Wisconsin","51","North Central Hardwood Forests","UMW","H04030202","NRSA 2018-19"
"NRS18_ND_10975","NRS18_ND_10975",46.354768,-102.169038,"North Dakota","43","Northwestern Great Plains","NPL","H10130204","NRSA 2018-19"
"NRS18_MN_RF002","NRS18_MN_RF002",46.871676,-92.6144,"Minnesota","50","Northern Lakes and Forests","UMW","H04010201","NRSA 2018-19"
"NRS18_SD_11899","NRS18_SD_11899",43.781769,-100.86644,"South Dakota","43","Northwestern Great Plains","NPL","H10140202","NRSA 2018-19"
"NRS18_WI_10691","NRS18_WI_10691",43.999358,-88.889595,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H04030201","NRSA 2018-19"
"NRS18_PA_10038","NRS18_PA_10038",41.452226,-76.452665,"Pennsylvania","62","North Central Appalachians","NAP","H02050206","NRSA 2018-19"
"NRS18_MI_10002","NRS18_MI_10002",43.056311,-85.594206,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04050006","NRSA 2018-19"
"NRS18_WV_RF001","NRS18_WV_RF001",38.21031,-81.101733,"West Virginia","69","Central Appalachians","SAP","H05050005","NRSA 2018-19"
"NRS18_OR_10017","NRS18_OR_10017",42.85641,-123.143409,"Oregon","78","Klamath Mountains/California High North Coast Range","WMT","H17100302","NRSA 2018-19"
"NRS18_ME_10001","NRS18_ME_10001",46.975564,-69.378381,"Maine","58","Northeastern Highlands","NAP","H01010007","NRSA 2018-19"
"NRS18_MN_RF003","NRS18_MN_RF003",47.39754,-95.146229,"Minnesota","50","Northern Lakes and Forests","UMW","H07010101","NRSA 2018-19"
"NRS18_SD_10013","NRS18_SD_10013",43.401784,-100.984335,"South Dakota","43","Northwestern Great Plains","NPL","H10140203","NRSA 2018-19"
"NRS18_MN_RF001","NRS18_MN_RF001",47.87549,-94.8999,"Minnesota","49","Northern Minnesota Wetlands","UMW","H09020302","NRSA 2018-19"
"NRS18_UT_10285","NRS18_UT_10285",40.855735,-110.456952,"Utah","19","Wasatch and Uinta Mountains","WMT","H14040107","NRSA 2018-19"
"NRS18_MT_10080","NRS18_MT_10080",48.549471,-109.391676,"Montana","42","Northwestern Glaciated Plains","NPL","H10050004","NRSA 2018-19"
"NRS18_MT_10070","NRS18_MT_10070",48.800897,-110.134812,"Montana","42","Northwestern Glaciated Plains","NPL","H10050002","NRSA 2018-19"
"NRS18_MI_10023","NRS18_MI_10023",42.976598,-85.51225,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04050006","NRSA 2018-19"
"NRS18_MI_10532","NRS18_MI_10532",46.373573,-85.982515,"Michigan","50","Northern Lakes and Forests","UMW","H04060106","NRSA 2018-19"
"NRS18_SD_10055","NRS18_SD_10055",43.78705,-101.289282,"South Dakota","43","Northwestern Great Plains","NPL","H10140202","NRSA 2018-19"
"NRS18_ID_10024","NRS18_ID_10024",44.407362,-111.583968,"Idaho","12","Snake River Plain","XER","H17040202","NRSA 2018-19"
"NRS18_ID_10037","NRS18_ID_10037",44.358652,-111.441491,"Idaho","17","Middle Rockies","WMT","H17040202","NRSA 2018-19"
"NRS18_ID_10056","NRS18_ID_10056",44.594774,-111.455627,"Idaho","17","Middle Rockies","WMT","H17040202","NRSA 2018-19"
"NRS18_IN_11097","NRS18_IN_11097",39.893503,-86.128893,"Indiana","55","Eastern Corn Belt Plains","TPL","H05120201","NRSA 2018-19"
"NRS18_WI_11142","NRS18_WI_11142",43.604989,-89.751646,"Wisconsin","51","North Central Hardwood Forests","UMW","H07070003","NRSA 2018-19"
"NRS18_CO_RF016","NRS18_CO_RF016",39.67596,-105.66012,"Colorado","21","Southern Rockies","WMT","H10190004","NRSA 2018-19"
"NRS18_MI_10072","NRS18_MI_10072",46.715266,-89.394894,"Michigan","50","Northern Lakes and Forests","UMW","H04020101","NRSA 2018-19"
"NRS18_SD_10025","NRS18_SD_10025",43.683887,-100.208681,"South Dakota","43","Northwestern Great Plains","NPL","H10140204","NRSA 2018-19"
"NRS18_MS_10010","NRS18_MS_10010",32.844979,-89.990384,"Mississippi","74","Mississippi Valley Loess Plains","CPL","H08060202","NRSA 2018-19"
"NRS18_ID_10041","NRS18_ID_10041",46.441261,-116.213174,"Idaho","15","Northern Rockies","WMT","H17060306","NRSA 2018-19"
