cycle,database_style_key,epa_short_name,indicator,source_dataset,epa_definition_what_it_measures,sample_or_record_type_s,legal_values_format,range_low,range_high,definition_status,convenience_prefix,appears_in_count_datasets,metadata_record_count
1819,landscape_PCTURBOP2016_WSRP100,PCTURBOP2016_WSRP100,Landscape Data,NRSA 1819 Landscape,"% of the upstream watershed (Ws) areas classified as developed, open space land use and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2016.tif (class 21) landscape raster.",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTURBOP2016WS,PCTURBOP2016WS,Landscape Data,NRSA 1819 Landscape,"% of the upstream watershed (Ws) areas classified as developed, open space land use. Derived from the nlcd2016.tif (class 21) landscape raster.",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTURBOP2019_WSRP100,PCTURBOP2019_WSRP100,Landscape Data,NRSA 1819 Landscape,"% of the upstream watershed (Ws) areas classified as developed, open space land use and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2019.tif (class 21) landscape raster.",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTURBOP2019WS,PCTURBOP2019WS,Landscape Data,NRSA 1819 Landscape,"% of the upstream watershed (Ws) areas classified as developed, open space land use. Derived from the nlcd2019.tif (class 21) landscape raster.",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTVOLCANICWS,PCTVOLCANICWS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) classified as bedrock permeability type: Basalt and other volcanic rocks.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWATERWS,PCTWATERWS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) classified as lithology type: water.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2001_WSRP100,PCTWDWET2001_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2001.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2001WS,PCTWDWET2001WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover. Derived from the nlcd2001.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2004_WSRP100,PCTWDWET2004_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2004.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2004WS,PCTWDWET2004WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover. Derived from the nlcd2004.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2006_WSRP100,PCTWDWET2006_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2006.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2006WS,PCTWDWET2006WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover. Derived from the nlcd2006.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2008_WSRP100,PCTWDWET2008_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2008.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2008WS,PCTWDWET2008WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover. Derived from the nlcd2008.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2011_WSRP100,PCTWDWET2011_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2011.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2011WS,PCTWDWET2011WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover. Derived from the nlcd2011.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2013_WSRP100,PCTWDWET2013_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2013.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2013WS,PCTWDWET2013WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover. Derived from the nlcd2013.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2016_WSRP100,PCTWDWET2016_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2016.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2016WS,PCTWDWET2016WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover. Derived from the nlcd2016.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2019_WSRP100,PCTWDWET2019_WSRP100,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2019.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PCTWDWET2019WS,PCTWDWET2019WS,Landscape Data,NRSA 1819 Landscape,% of the upstream watershed (Ws) areas classified as woody wetland land cover. Derived from the nlcd2019.tif (class 90) landscape raster.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PERDUN_WS_PCTFULL,PERDUN_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for Dunne overland flow, also know as saturation overland flow, is generated in a basin when the water table \outcrops\\ on the land surface (due to the infiltration and redistribution of soil moisture within the basin), thereby producing temporary saturated areas. These saturated areas generate Dunne overland flow through exfiltration of shallow ground water and by routing precipitation directly to the stream network. The data are estimated from a watershed simulation model called TOPMODEL (Wolock, 1993). The model was run throughout the conterminous U.S. and estimated percentage of Dunne overland flow in total streamflow was quantified (Wolock, 2003).\""""",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PERDUNWS,PERDUNWS,Landscape Data,NRSA 1819 Landscape,"Dunne overland flow, also know as saturation overland flow, is generated in a basin when the water table \outcrops\\ on the land surface (due to the infiltration and redistribution of soil moisture within the basin), thereby producing temporary saturated areas. These saturated areas generate Dunne overland flow through exfiltration of shallow ground water and by routing precipitation directly to the stream network. The data are estimated from a watershed simulation model called TOPMODEL (Wolock, 1993). The model was run throughout the conterminous U.S. and estimated percentage of Dunne overland flow in total streamflow was quantified (Wolock, 2003).\""""",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PERHOR_WS_PCTFULL,PERHOR_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for Horton overland flow, also known as infiltration-excess overland flow, is generated in a basin when infiltration rates are exceeded by precipitation rates. The data are estimated from a watershed simulation model called TOPMODEL (Wolock, 1993). The model was run throughout the conterminous U.S. and estimated percentage of Horton overland flow in total streamflow was quantified (Wolock, 2003).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PERHORWS,PERHORWS,Landscape Data,NRSA 1819 Landscape,"Horton overland flow, also known as infiltration-excess overland flow, is generated in a basin when infiltration rates are exceeded by precipitation rates. The data are estimated from a watershed simulation model called TOPMODEL (Wolock, 1993). The model was run throughout the conterminous U.S. and estimated percentage of Horton overland flow in total streamflow was quantified (Wolock, 2003).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PERM_WS_PCTFULL,PERM_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean of all perm values within upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PERMH_WS_PCTFULL,PERMH_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Watershed mean of the high values of permeability (inches/hour) of soils from the State Soil Geographic (STATSGO) Database,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PERMHWS,PERMHWS,Landscape Data,NRSA 1819 Landscape,Watershed mean of the high values of permeability (inches/hour) of soils from the State Soil Geographic (STATSGO) Database,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PERMWS,PERMWS,Landscape Data,NRSA 1819 Landscape,Mean of all perm values within upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PESTIC97_WS_PCTFULL,PESTIC97_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean of all pestic.tif values within upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PESTIC97WS,PESTIC97WS,Landscape Data,NRSA 1819 Landscape,Mean of all pestic.tif values within upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PMAX_WS_PCTFULL,PMAX_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as (MAXxi) / 30, where xi = the modeled total precipitation (mm) for month i (1-12). Values based on 30 years (1971-2000) of PRISM climate estimates. Each value represents a 900 x 900 meter cell. Mean of all Pmax values within the watershed upstream of the sampling point (?Pmax i / n, where i = each of n pixels within the watershed).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PMAXWS,PMAXWS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as (MAXxi) / 30, where xi = the modeled total precipitation (mm) for month i (1-12). Values based on 30 years (1971-2000) of PRISM climate estimates. Each value represents a 900 x 900 meter cell. Mean of all Pmax values within the watershed upstream of the sampling point (?Pmax i / n, where i = each of n pixels within the watershed).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PMIN_WS_PCTFULL,PMIN_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as (MINxi) / 30, where xi = the modeled total precipitation (mm) for month i (1-12). Values based on 30 years (1971-2000) of PRISM climate estimates. Each value represents a 900 x 900 meter cell. Mean of all Pmin values within the watershed upstream of the sampling point (?Pmin i / n, where i = each of n pixels within the watershed).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PMINWS,PMINWS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as (MINxi) / 30, where xi = the modeled total precipitation (mm) for month i (1-12). Values based on 30 years (1971-2000) of PRISM climate estimates. Each value represents a 900 x 900 meter cell. Mean of all Pmin values within the watershed upstream of the sampling point (?Pmin i / n, where i = each of n pixels within the watershed).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_POPDEN2010_WS_PCTFULL,POPDEN2010_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean of all popden2010 values within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_POPDEN2010_WS_PCTFULLRP100,POPDEN2010_WS_PCTFULLRP100,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean of all popden2010 values within the upstream watershed (Ws) within a 100-m wide buffer of the NHD stream lines (Rp100). Derived as the intersection between Rp100 and popden2010 landscape layers.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_POPDEN2010WS,POPDEN2010WS,Landscape Data,NRSA 1819 Landscape,Mean of all popden2010 values within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_POPDEN2010WSRP100,POPDEN2010WSRP100,Landscape Data,NRSA 1819 Landscape,Mean of all popden2010 values within the upstream watershed (Ws) within a 100-m wide buffer of the NHD stream lines (Rp100). Derived as the intersection between Rp100 and popden2010 landscape layers.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PRECIP_WS_PCTFULL,PRECIP_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for mean annual precip (cm) for the watershed, from 800m PRISM data. 30 years period of record 1971-2000.",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PRECIP08WS,PRECIP08WS,Landscape Data,NRSA 1819 Landscape,"PRISM climate data - mean precipitation (mm):, within the upstream watershed (Ws). This metric was derived to support modeling of stream biological condition based on the 2008-2009 NRSA.",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PRECIP09WS,PRECIP09WS,Landscape Data,NRSA 1819 Landscape,"PRISM climate data - mean precipitation (mm):, within the upstream watershed (Ws). This metric was derived to support modeling of stream biological condition based on the 2008-2009 NRSA.",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PRECIP8110WS,PRECIP8110WS,Landscape Data,NRSA 1819 Landscape,"PRISM climate data - 30-year average annual normal precipitation (mm):, within the upstream watershed (Ws)",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PRISMPPT_2008_WS_PCTFULL,PRISMPPT_2008_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for PRISM climate data - mean precipitation (mm):, within the upstream watershed (Ws). This metric was derived to support modeling of stream biological condition based on the 2008-2009 NRSA.",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PRISMPPT_2009_WS_PCTFULL,PRISMPPT_2009_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for PRISM climate data - mean precipitation (mm):, within the upstream watershed (Ws). This metric was derived to support modeling of stream biological condition based on the 2008-2009 NRSA.",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2004_PT,PSUMPY_2004_PT,Landscape Data,NRSA 1819 Landscape,"GIS raster value at site location calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2004_WS_PCTFULL,PSUMPY_2004_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2004WS,PSUMPY_2004WS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2005_PT,PSUMPY_2005_PT,Landscape Data,NRSA 1819 Landscape,"GIS raster value at site location calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2005_WS_PCTFULL,PSUMPY_2005_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2005WS,PSUMPY_2005WS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2008_PT,PSUMPY_2008_PT,Landscape Data,NRSA 1819 Landscape,"GIS raster value at site location calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2008_WS_PCTFULL,PSUMPY_2008_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2008WS,PSUMPY_2008WS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2009_PT,PSUMPY_2009_PT,Landscape Data,NRSA 1819 Landscape,"GIS raster value at site location calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2009_WS_PCTFULL,PSUMPY_2009_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2009WS,PSUMPY_2009WS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2013_PT,PSUMPY_2013_PT,Landscape Data,NRSA 1819 Landscape,"GIS raster value at site location calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LANDSCAPE,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2013_WS_PCTFULL,PSUMPY_2013_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2013WS,PSUMPY_2013WS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2014_PT,PSUMPY_2014_PT,Landscape Data,NRSA 1819 Landscape,"GIS raster value at site location calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LANDSCAPE,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2014_WS_PCTFULL,PSUMPY_2014_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2014WS,PSUMPY_2014WS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2018_PT,PSUMPY_2018_PT,Landscape Data,NRSA 1819 Landscape,"GIS raster value at site location calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2018_WS_PCTFULL,PSUMPY_2018_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2018WS,PSUMPY_2018WS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2019_PT,PSUMPY_2019_PT,Landscape Data,NRSA 1819 Landscape,"GIS raster value at site location calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2019_WS_PCTFULL,PSUMPY_2019_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_PSUMPY_2019WS,PSUMPY_2019WS,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as xi, where xi = the modeled total precipitation (mm) for month i (5-12) of the previous year and month i (1-4) of the sampling year. This value estimates the total precipitation for the 12 months prior to the field sampling season. Each value represents a 2 x 2 kilometer cell (http://www.prism.oregonstate.edu).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_QTSDVOL,QTSDVOL,Landscape Data,NRSA 1819 Landscape,"Percentage of the watershed covered by any of the geology types QTRNRY, SDMNTRY, or VOLCANIC. Values 5, 6, or 7. (Reed & Bush, 2001)",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RCKDEP_WS_PCTFULL,RCKDEP_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean of all rckdep values within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RCKDEPWS,RCKDEPWS,Landscape Data,NRSA 1819 Landscape,Mean of all rckdep values within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RDCRS_WS_PCTFULL,RDCRS_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Sum of all rdstrcrs values within the upstream watershed (Ws) divided by the area of each Cat and Ws.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RDCRSSLPWTDWS,RDCRSSLPWTDWS,Landscape Data,NRSA 1819 Landscape,Sum of all rdstrcrs values within the upstream watershed (Ws) multiplied by NHDPlusV21 slope and divided by the area of each Cat and Ws.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RDCRSWS,RDCRSWS,Landscape Data,NRSA 1819 Landscape,Sum of all rdstrcrs values within the upstream watershed (Ws) divided by the area of each Cat and Ws.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RDDENS_WS_PCTFULL,RDDENS_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Mean of all rddens values within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RDDENS_WS_PCTFULLRP100,RDDENS_WS_PCTFULLRP100,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Density of roads (2010 Census Tiger Lines) within watershed and within a 100-m buffer of NHD stream lines (km/square km),LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RDDENSWS,RDDENSWS,Landscape Data,NRSA 1819 Landscape,Mean of all rddens values within the upstream watershed (Ws).,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RDDENSWSRP100,RDDENSWSRP100,Landscape Data,NRSA 1819 Landscape,Density of roads (2010 Census Tiger Lines) within watershed and within a 100-m buffer of NHD stream lines (km/square km),LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RDH_PT,RDH_PT,Landscape Data,NRSA 1819 Landscape,Site mean of the high values of depth to bedrock (inches) of soils from the State Soil Geographic (STATSGO) Database.,LANDSCAPE,,,,Single metadata definition,landscape,1,1
1819,landscape_RDH_WS_PCTFULL,RDH_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,Percent of area with data for Site mean of the high values of depth to bedrock (inches) of soils from the State Soil Geographic (STATSGO) Database.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RDHWS,RDHWS,Landscape Data,NRSA 1819 Landscape,Site mean of the high values of depth to bedrock (inches) of soils from the State Soil Geographic (STATSGO) Database.,LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RHMEAN_PT,RHMEAN_PT,Landscape Data,NRSA 1819 Landscape,"GIS raster calculated as (SUMxi / 12) / 30, where xi = the modeled mean relative humidity (%) for month i (1-12). Values based on 30 years (1961-1990) of PRISM climate estimates. Each value represents a 2 x 2 kilometer cell",LANDSCAPE,,,,Single metadata definition,landscape,1,1
1819,landscape_RHMEAN_WS_PCTFULL,RHMEAN_WS_PCTFULL,Landscape Data,NRSA 1819 Landscape,"Percent of area with data for Watershed average relative humidity (percent), from 2km PRISM, derived from 30 years of record (1961-1990).",LAND,,,,Single metadata definition,landscape,1,1
1819,landscape_RHMEANWS,RHMEANWS,Landscape Data,NRSA 1819 Landscape,"Watershed average relative humidity (percent), from 2km PRISM, derived from 30 years of record (1961-1990).",LAND,,,,Single metadata definition,landscape,1,1
