cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_label_description,boatable_label,wadeable_label,sample_or_record_type,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
1819,NRSA 1819 Landscape,Landscape Data,landscape_GEOL_HUNT_PT,GEOL_HUNT_PT,"Value of categorized geology at site location, derived from a simplified version of Hunt (1979).",,,LANDSCAPE,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_GEOL_HUNT_WS_PCTFULL,GEOL_HUNT_WS_PCTFULL,"Percent of area with data for categorized geology (Hunt, 1979) in watershed.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_GEOL_REEDBUSH_DOM_PCT_WS,GEOL_REEDBUSH_DOM_PCT_WS,"Percentage of the watershed covered by the dominant geology type (Reed & Bush, 2001)",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_GEOL_REEDBUSH_DOM_WS,GEOL_REEDBUSH_DOM_WS,"Dominant (highest percent of area) geology, derived from a simplified version of Reed & Bush (2001) - Generalized Geologic Map of the Conterminous United States.",,,LANDSCAPE,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_GEOL_REEDBUSH_PT,GEOL_REEDBUSH_PT,"Value of categorized geology at site location, derived from a simplified version of Reed & Bush (2001).",,,LANDSCAPE,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_GEOL_REEDBUSH_WS_PCTFULL,GEOL_REEDBUSH_WS_PCTFULL,"Percent of area with data for categorized geology (Reed & Bush, 2001) in watershed.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_GNIS_NAME,GNIS_NAME,"USGS Geographic Names Information System name (from NHD). Value of \None\"" if no GNIS_NAME available. . No missing or \""blank\"" values allowed.""",,,DESIGN,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_GNIS_NAME,GNIS_NAME,Name of the stream reach that the site was snapped to from the NHDPlusV21.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_HUDEN2010_WS_PCTFULL,HUDEN2010_WS_PCTFULL,Percent of area with data for Mean of all housing density values (housing units / km2) within the upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_HUDEN2010_WS_PCTFULLRP100,HUDEN2010_WS_PCTFULLRP100,Percent of area with data for Mean of all housing density values (housing units / km2) within the upstream watershed and within 100-m buffer of NHD stream lines (Rp100).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_HUDEN2010WS,HUDEN2010WS,Mean of all housing density values (housing units / km2) within the upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_HUDEN2010WSRP100,HUDEN2010WSRP100,Mean of all housing density values (housing units / km2) within the upstream watershed and within 100-m buffer of NHD stream lines (Rp100).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_HYDRLCOND_WS_PCTFULL,HYDRLCOND_WS_PCTFULL,Percent of area with data for Mean of all hydraulic conductivity (in micrometers per second) of surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_HYDRLCONDWS,HYDRLCONDWS,Mean of all hydraulic conductivity (in micrometers per second) of surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_INORGNWETDEP_2008_WS_PCTFULL,INORGNWETDEP_2008_WS_PCTFULL,"Percent of area with data for Annual average of preciptiation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_INORGNWETDEP_2008WS,INORGNWETDEP_2008WS,"Annual average of preciptiation-weighted mean wet deposition for inorganic nitrogen concentration from nitrate and ammonium for year, 2008, within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_K2O_WS_PCTFULL,K2O_WS_PCTFULL,Percent of area with data for Mean of all lithological potassium oxide (K2O) content in surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_K2OWS,K2OWS,Mean of all lithological potassium oxide (K2O) content in surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_KFFACT_PT,KFFACT_PT,Site mean of the soil erodibility factor (no units) of soils from the State Soil Geographic (STATSGO) Database.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_KFFACT_WS_PCTFULL,KFFACT_WS_PCTFULL,"Percent of area with data for Mean surface soil erodibility factors adjusted (KFFACT) , within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_KFFACTWS,KFFACTWS,"Mean surface soil erodibility factors adjusted (KFFACT) , within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_LITH_WS_PCTFULL,LITH_WS_PCTFULL,Percent of area with data for lithology type metrics for the watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_LSTFRZ_PT,LSTFRZ_PT,"Site average of mean day of the year of last freeze, derived from 30 years of record (1961-1990), 2km PRISM. For example, value of 100 is the 100th day of the year (April 10th). Values of 0 here indicate there is no freeze",,,LANDSCAPE,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_LSTFRZ_WS_PCTFULL,LSTFRZ_WS_PCTFULL,"Percent of area with data for Watershed average of mean day of the year of last freeze, derived from 30 years of record (1961-1990), 2km PRISM. For example, value of 100 is the 100th day of the year (April 10th). Values of 0 here indicate there is no freeze",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_LSTFRZWS,LSTFRZWS,"Watershed average of mean day of the year of last freeze, derived from 30 years of record (1961-1990), 2km PRISM. For example, value of 100 is the 100th day of the year (April 10th). Values of 0 here indicate there is no freeze",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MANURE_WS_PCTFULL,MANURE_WS_PCTFULL,"Percent of area with data for Mean rate of manure application to agricultural land from confined animal feeding operations in kg N/ha/yr, within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MANUREWS,MANUREWS,"Mean rate of manure application to agricultural land from confined animal feeding operations in kg N/ha/yr, within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MAST_2018,MAST_2018,Predicted reference-condition mean annual stream temperatures. These temperatures are predictions of what stream temperatures could be under minimal human-related alterations to watersheds - not current conditions,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MAST_2019,MAST_2019,Predicted reference-condition mean annual stream temperatures. These temperatures are predictions of what stream temperatures could be under minimal human-related alterations to watersheds - not current conditions,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MGO_WS_PCTFULL,MGO_WS_PCTFULL,Percent of area with data for Mean of all lithological magnesium oxide (MgO) content in surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MGOWS,MGOWS,Mean of all lithological magnesium oxide (MgO) content in surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MINE_WS_PCTFULL,MINE_WS_PCTFULL,Percent of area with data for density of georeferenced mine sites within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MINE_WS_PCTFULLRP100,MINE_WS_PCTFULLRP100,Percent of area with data for density of georeferenced mine sites within the upstream watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MINEDENSWS,MINEDENSWS,Density of georeferenced mine sites within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MINEDENSWSRP100,MINEDENSWSRP100,Density of georeferenced mine sites within the upstream watershed (Ws) and within 100-m buffer of NHD stream lines (Rp100).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MSST_2018,MSST_2018,Predicted reference-condition mean summer stream temperatures. These temperatures are predictions of what stream temperatures could be under minimal human-related alterations to watersheds - not current conditions,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MSST_2019,MSST_2019,Predicted reference-condition mean summer stream temperatures. These temperatures are predictions of what stream temperatures could be under minimal human-related alterations to watersheds - not current conditions,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MWST_2018,MWST_2018,Predicted reference-condition mean winter stream temperatures. These temperatures are predictions of what stream temperatures could be under minimal human-related alterations to watersheds - not current conditions,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_MWST_2019,MWST_2019,Predicted reference-condition mean winter stream temperatures. These temperatures are predictions of what stream temperatures could be under minimal human-related alterations to watersheds - not current conditions,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_N_WS_PCTFULL,N_WS_PCTFULL,Percent of area with data for Mean of all lithological nitrogen (N) content in surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NA2O_WS_PCTFULL,NA2O_WS_PCTFULL,Percent of area with data for Mean of all lithological sodium oxide (Na2O) content in surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NA2OWS,NA2OWS,Mean of all lithological sodium oxide (Na2O) content in surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NABD_DENSWS,NABD_DENSWS,Density of georeferenced dams within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NABD_NIDSTORWS,NABD_NIDSTORWS,Volume of all reservoirs (NID_stor in NABD) per unit area of the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NABD_NRMSTORWS,NABD_NRMSTORWS,Volume of all reservoirs (Norm_stor in NABD) per unit area of the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NABD_WS_PCTFULL,NABD_WS_PCTFULL,Percent of area with data for density of georeferenced dams within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NH4_2008_WS_PCTFULL,NH4_2008_WS_PCTFULL,"Percent of area with data for Annual average of preciptiation-weighted mean deposition for ammonium ion concentration for year, 2008, within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NH4_2008WS,NH4_2008WS,"Annual average of preciptiation-weighted mean deposition for ammonium ion concentration for year, 2008, within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2001_WS_PCTFULL,NLCD2001_WS_PCTFULL,Percent of area with data for NLCD 2001 for upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2001_WS_PCTFULLRP100,NLCD2001_WS_PCTFULLRP100,Percent of area with data for NLCD 2001 for upstream watershed withing a 100-m buffer of the NHD stream lines.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2004_WS_PCTFULL,NLCD2004_WS_PCTFULL,Percent of area with data for NLCD 2004 for upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2004_WS_PCTFULLRP100,NLCD2004_WS_PCTFULLRP100,Percent of area with data for NLCD 2004 for upstream watershed within a 100-m buffer of the NHD stream lines.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2006_WS_PCTFULL,NLCD2006_WS_PCTFULL,Percent of area with data for NLCD 2006 for upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2006_WS_PCTFULLRP100,NLCD2006_WS_PCTFULLRP100,Percent of area with data for NLCD 2006 for upstream watershed withing a 100-m buffer of the NHD stream lines.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2008_WS_PCTFULL,NLCD2008_WS_PCTFULL,Percent of area with data for NLCD 2008 for upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2008_WS_PCTFULLRP100,NLCD2008_WS_PCTFULLRP100,Percent of area with data for NLCD 2008 for upstream watershed within a 100-m buffer of the NHD stream lines.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2011_WS_PCTFULL,NLCD2011_WS_PCTFULL,Percent of area with data for NLCD 2011 for upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2011_WS_PCTFULLRP100,NLCD2011_WS_PCTFULLRP100,Percent of area with data for NLCD 2011 for upstream watershed withing a 100-m buffer of the NHD stream lines.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2013_WS_PCTFULL,NLCD2013_WS_PCTFULL,Percent of area with data for NLCD 2013 for upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2013_WS_PCTFULLRP100,NLCD2013_WS_PCTFULLRP100,Percent of area with data for NLCD 2013 for upstream watershed within a 100-m buffer of the NHD stream lines.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2016_WS_PCTFULL,NLCD2016_WS_PCTFULL,Percent of area with data for NLCD 2016 for upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2016_WS_PCTFULLRP100,NLCD2016_WS_PCTFULLRP100,Percent of area with data for NLCD 2016 for upstream watershed withing a 100-m buffer of the NHD stream lines.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2019_WS_PCTFULL,NLCD2019_WS_PCTFULL,Percent of area with data for NLCD 2019 for upstream watershed.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NLCD2019_WS_PCTFULLRP100,NLCD2019_WS_PCTFULLRP100,Percent of area with data for NLCD 2019 for upstream watershed within a 100-m buffer of the NHD stream lines.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NO3_2008_WS_PCTFULL,NO3_2008_WS_PCTFULL,"Percent of area with data for Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NO3_2008WS,NO3_2008WS,"Annual average of preciptiation-weighted mean deposition for nitrate ion concentration for year, 2008, within the upstream watershed (Ws).",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NPDES_WS_PCTFULL,NPDES_WS_PCTFULL,Percent of area with data for density of georeferenced NPDES sites (NPDES_Major.shp) within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NPDES_WS_PCTFULLRP100,NPDES_WS_PCTFULLRP100,Percent of area with data for density of georeferenced NPDES sites (NPDES_Major.shp) within a 100-m buffer (Rp100) of the NHD stream lines. Derived as the intersection between RpRp100 and NPDES_Major.shp landscape layers.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NPDESDENSWS,NPDESDENSWS,Density of georeferenced NPDES sites (NPDES_Major.shp) within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NPDESDENSWSRP100,NPDESDENSWSRP100,Density of georeferenced NPDES sites (NPDES_Major.shp) within a 100-m buffer (Rp100) of the NHD stream lines. Derived as the intersection between RpRp100 and NPDES_Major.shp landscape layers.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_NWS,NWS,Mean of all lithological nitrogen (N) content in surface or near surface geology values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_OM_WS_PCTFULL,OM_WS_PCTFULL,Percent of area with data for Mean of all om values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_OMH_WS_PCTFULL,OMH_WS_PCTFULL,Percent of area with data for Watershed mean of the high value of organic matter content (percent by weight) of soils from State Soil Geographic (STATSGO) Database.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_OMHWS,OMHWS,Watershed mean of the high value of organic matter content (percent by weight) of soils from State Soil Geographic (STATSGO) Database.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_OMWS,OMWS,Mean of all om values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_P2O5_WS_PCTFULL,P2O5_WS_PCTFULL,Percent of area with data for Mean of all P2O5 values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_P2O5WS,P2O5WS,Mean of all P2O5 values within the upstream watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTAG2006SLP10WS,PCTAG2006SLP10WS,Percentage of Agricultural Land (NLCD 2006)that lies on slopes greater than 10 degrees within the watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTAG2006SLP20WS,PCTAG2006SLP20WS,Percentage of Agricultural Land (NLCD 2006) that lies on slopes greater than 20 degrees within the watershed (Ws).,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTALKINTRUVOLWS,PCTALKINTRUVOLWS,% of the upstream watershed (Ws) classified as lithology type: alkaline intrusive volcanic rock.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTALLUVCOASTWS,PCTALLUVCOASTWS,% of the upstream watershed (Ws) classified as lithology type: alluvium and fine-textured coastal zone sediment.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2001_WSRP100,PCTBL2001_WSRP100,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2001.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2001WS,PCTBL2001WS,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material. Derived from the nlcd2001.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2004_WSRP100,PCTBL2004_WSRP100,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2004.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2004WS,PCTBL2004WS,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material. Derived from the nlcd2004.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2006_WSRP100,PCTBL2006_WSRP100,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2006.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2006WS,PCTBL2006WS,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material. Derived from the nlcd2006.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2008_WSRP100,PCTBL2008_WSRP100,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2008.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2008WS,PCTBL2008WS,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material. Derived from the nlcd2008.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2011_WSRP100,PCTBL2011_WSRP100,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2011.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2011WS,PCTBL2011WS,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material. Derived from the nlcd2011.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2013_WSRP100,PCTBL2013_WSRP100,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2013.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2013WS,PCTBL2013WS,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material. Derived from the nlcd2013.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2016_WSRP100,PCTBL2016_WSRP100,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2016.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2016WS,PCTBL2016WS,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material. Derived from the nlcd2016.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2019_WSRP100,PCTBL2019_WSRP100,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2019.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTBL2019WS,PCTBL2019WS,"% of the upstream watershed (Ws) areas classified as areas of bedrock, desert pavement, scarps, talus, slides, volcanic materical, glacial debris, sand dunes, strip mines, gravel pits, and other accumulations of earthen material. Derived from the nlcd2019.tif (class 31) landscape raster.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTCARBONATEWS,PCTCARBONATEWS,% of the upstream watershed (Ws) classified as bedrock permeability type: Carbonate rock.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTCARBRESIDWS,PCTCARBRESIDWS,% of the upstream watershed (Ws) classified as lithology type: carbonate residual material.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTCOASTCRSWS,PCTCOASTCRSWS,"% of the upstream watershed (Ws) classified as lithology type: coastal zone sediment, coarse-textured.",,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTCOLLUVSEDWS,PCTCOLLUVSEDWS,% of the upstream watershed (Ws) classified as lithology type: colluvial sediment.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTCONIF2001_WSRP100,PCTCONIF2001_WSRP100,% of the upstream watershed (Ws) areas classified as evergreen forest land cover and within 100-m buffer of NHD stream lines (Rp100). Derived from the nlcd2001.tif (class 42) landscape raster.,,,LAND,,,,COLUMN_NAME,landscape
1819,NRSA 1819 Landscape,Landscape Data,landscape_PCTCONIF2001WS,PCTCONIF2001WS,% of the upstream watershed (Ws) areas classified as evergreen forest land cover. Derived from the nlcd2001.tif (class 42) landscape raster.,,,LAND,,,,COLUMN_NAME,landscape
