cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_label_description,boatable_label,wadeable_label,sample_or_record_type,units,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XCS,XCS,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XDEPTH_CM,XDEPTH_CM,,"Mean thalweg depth (cm), converted from raw data in m",Mean thalweg depth (cm),INTERPRETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XEMBED,XEMBED,,,,SUBSTRATE EMBEDDEDNESS,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_ALG,XFC_ALG,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_ALL,XFC_ALL,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_AQM,XFC_AQM,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_BIG,XFC_BIG,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_BRS,XFC_BRS,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_HUM,XFC_HUM,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_LVT,XFC_LVT,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_LWD,XFC_LWD,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_NAT,XFC_NAT,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_OHV,XFC_OHV,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_RCK,XFC_RCK,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XFC_UCB,XFC_UCB,,,,FISH COVER,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XG,XG,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XGB,XGB,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XGH,XGH,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XGV,XGV,,Total ground layer areal cover,Total ground layer areal cover,INTERPRETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XGW,XGW,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XINC_H,XINC_H,,,,CHANNEL MORPHOLOGY,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XM,XM,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XMH,XMH,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XMW,XMW,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XPCAN,XPCAN,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XPCM,XPCM,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XPCMG,XPCMG,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XPMGW,XPMGW,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XPMID,XPMID,,,,RIPARIAN VEGETATION,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XSHOR2VG,XSHOR2VG,,,,CHANNEL CHARACTERISTICS,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XSLOPE,XSLOPE,,,,SLOPE AND BEARING,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XSLOPE_FIELD,XSLOPE_FIELD,,,,SLOPE AND BEARING,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XSLOPE_MAP,XSLOPE_MAP,,,,SLOPE AND BEARING,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XUN,XUN,,,,BANK MORPHOLOGY,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XWD_RAT,XWD_RAT,,,,CHANNEL MORPHOLOGY,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XWIDTH,XWIDTH,,,,CHANNEL MORPHOLOGY,,,,,PARAMETER,phab
1314,NRSA 1314 Physical Habitat Larger Set of Metrics,Physical Habitat,phab_XWXD,XWXD,,,,CHANNEL MORPHOLOGY,,,,,PARAMETER,phab
1314,NRSA 1314 Site Information,Site Information,siteinfo_AG_ECO3,AG_ECO3,"NARS 3-level reporting region (2015), based on aggregating AGGR_ECO9_2015 reporting regions",,,DESIGN,,EHIGH|PLNLOW|WMTNS,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_AG_ECO3_NM,AG_ECO3_NM,NARS 3-level reporting region Name,,,DESIGN,,Text names,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_AG_ECO9,AG_ECO9,"NARS 9-level reporting region (2015), based on aggregated Omernik Level III ecoregions",,,DESIGN,,CPL|NAP|NPL|SAP|SPL|TPL|UMW|WMT|XER,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_AG_ECO9_NM,AG_ECO9_NM,NARS 9-level reporting region Name,,,DESIGN,,Text names,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_BOAT_WADE,BOAT_WADE,NRSA 2008-9 site was boatable or wadeable when sampled,,,DESIGN,,Boatable|Wadeable,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_BORD_RIV,BORD_RIV,Reach occurs on state or country boundaries,,,DESIGN,,Text of two postal codes: MM:NN where MM is one state and NN is other state the river is on the border. Blank if not a border river,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_CH0813_WGT,CH0813_WGT,Site weight for 2008-9 and 2013-14 change analysis,,,DESIGN,,Numeric: >0 or 0 if site is not to be used for population estimation,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_CHNG_SF,CHNG_SF,"Identifies if site included/excluded from 2008-9, 2013-14, 2018-19 sample frame. Will expand in future to include 2023-24 etc.",,,DESIGN,,Form: Include18_Include13_Include08,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_CNTYNAME,CNTYNAME,County name (source ESRI counties based on census 2010),,,DESIGN,,Text Names,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_COMID,COMID,NHD common identifier for NRSA sampling frame and subsequent designs.,,,DESIGN,,Numeric,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_DATE_COL,DATE_COL,Date of data collection in field,,,,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_DESC_CODE,DESC_CODE,Land ownership description code derived from USGS PADUS (http://gapanalysis.usgs.gov/padus/data/) - pulled May 2016 version of database,,,DESIGN,,Numeric of 37 land ownership description codes from PADUS; may legitimately be NA if not covered by PADUS owership,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_ELEVATION,ELEVATION,"Elevation at Stream site (LAT_DD83, LON_DD83) from USGS elevation point query service (30 m elevation) http://ned.usgs.gov/epqs/",,,DESIGN,,Numeric; may legitimately be negative,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_EPA_REG,EPA_REG,EPA Region,,,DESIGN,,Region_1 | Region_2 | Region_3 | Region_4 | Region_5 | Region_6 | Region_7 | Region_8 | Region_9 | Region_10,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_EVALSTAT,EVALSTAT,"Status assigned based on site evaluation guidelines and responses to verification form, if sampled.",,,EVAL,,TargetSampleable|TargetNotSampled|TargetOther|AccessDenied|Inaccessible-Barrier/Safety|Inaccessible-Effort|Nontarget-CoastalSaline|Nontarget-Ephemeral|Nontarget-MapError|Nontarget-NoRecAquatUse|Nontarget-NotLake|Nontarget-Other|Nontarget-TooSmall|Nontarget-TooShallow|NonTarget-Vegetated|NotNeeded,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_EVALUATED,EVALUATED,Was site evaluated for sampling?,,,EVAL,,YES|NO,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_FEOW_ID,FEOW_ID,Freshwater Ecoregions of the World (2015) code,,,DESIGN,,Numeric,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_FRAME14,FRAME14,"Identifies whether site is part of NRSA_ST, NRSA_only, or state only",,,DESIGN,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_FRAME18_ID,FRAME18_ID,2018-19 Sampling Frame ID code,,,DESIGN,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_FS_EW,FS_EW,Eastern or western US Forest Service land,,,DESIGN,,East | West | blank if not US Forest Service land,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_GNIS_ID,GNIS_ID,Goegraphic Names Information System ID (from NHD),,,DESIGN,,Numeric,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_GNIS_NAME,GNIS_NAME,USGS Geographic Names Information System name,,,DESIGN,,Text name,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_HUC2,HUC2,USGS Level 2 Hydrologic Unit Code where stream reach is located (based on NHDPlusV2 use of HUCs),,,DESIGN,,Alphanumeric: H01 to H20 with H03N :H 03S : H03W | H10L : H10U where region coded preceded by letter H,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_HUC2_REG,HUC2_REG,USGS Level 2 Hydrologic Unit Region Name where stream reach is located (based on NHDPlusV2 use of HUCs),,,DESIGN,,Text name of Region,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_HUC8,HUC8,USGS Level 8 Hydrologic Unit Code where stream reach is located (based on NHDPlusV2 use of HUCs),,,DESIGN,,Alphanumeric code; 8-digit preceded by letter H,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_HUC8_NM,HUC8_NM,USGS Level 8 Hydrologic Cataloging Unit Name where stream reach is located,,,DESIGN,,Text,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_LAT_DD83,LAT_DD83,Latitude (based on NAD83 datum) for stream site from NHD-based sample frame.,,,DESIGN,,Numeric,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_LON_DD83,LON_DD83,Longitude (based on NAD83 datum) for stream site from NHD-based sample frame.,,,DESIGN,,Numeric,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_MAJ_BAS_NM,MAJ_BAS_NM,Major USGS Hydrologic Basins derived from NHDPlus Names,,,DESIGN,,Text of 16 basin names,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_MAJ_BASIN,MAJ_BASIN,Major USGS Hydrologic Basins derived from NHDPlus Codes,,,DESIGN,,16 Major Basin Codes from 01 to 18 with 05_06 and 12_13 combined preceeded by letter H,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_MISS_BASIN,MISS_BASIN,"The hydrologic basin name for streams in the Mississippi Basin, or NA for streams not in the Mississippi Basin",,,DESIGN,,Text of 7 basin names or NA,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_MISS_BASIN_NM,MISS_BASIN_NM,Mississippi basin name,,,DESIGN,,Ohio Region|Tennessee Region|Upper Mississippi Region|Lower Mississippi Region|Lower Missouri Region|Upper Missouri Region|Arkansas-White-Red Region,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NA_L1CODE,NA_L1CODE,CEC North American Level I ecoregion code,,,DESIGN,,Numeric 5 to 15 excluding 14 and 0 designating HI,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NA_L1NAME,NA_L1NAME,CEC North American Level I ecoregion name,,,DESIGN,,Text,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NA_L2CODE,NA_L2CODE,CEC North American Level II ecoregion code,,,DESIGN,,Alphanumeric: n.n where leading position is Level I code and following position is Level 2 designation,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NA_L2NAME,NA_L2NAME,CEC North American Level II ecoregion name,,,DESIGN,,Text,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NA_L3CODE,NA_L3CODE,CEC North American Level III ecoregion code,,,DESIGN,,Alphanumeric: n.n.n where leading two positons are Level II code and following position is level 3 designation,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NA_L3NAME,NA_L3NAME,CEC North American Level III ecoregion name,,,DESIGN,,Text,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NARS_NAME,NARS_NAME,Name of lake from field evaluation or GNIS NAME if the same,,,DESIGN,,Text,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NARS_OWN,NARS_OWN,Land ownership category used by NARS,,,DESIGN,,Text of 13 land ownership category names,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NFWAWGTCAT,NFWAWGTCAT,Categories used to create weights for the analysis of NRSA 2008-9 survey,,,DESIGN,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRS13_EVAL,NRS13_EVAL,NRSA 2013/14 site evaluation result.,,,DESIGN,,Text,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRS13_MDC,NRS13_MDC,Multi-density categories used in NRSA 2013/14 survey design within a stratum,,,DESIGN,,Text,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRS13_PNL,NRS13_PNL,NRSA 2013/14 Panel Assignment,,,DESIGN,,"Text that has form NRSnn_mmXXXn_YYYY, where nn is current cycle year (07, 12, 17, etc), mm is cycle year stream site was first selected for sampling, XXXn denotes revisit status, and YYYY denotes base or over sample status. XXXN equals either RVT2 (if site should be visited twice in current cycle year) or RVT (if site should be visited once in current cycle and was previously visited in a prior cycle year) and is blank otherwise. YYYY is either blank (if the stream site is a base site) or equals OverSamp (if the stream site is an over sample site). Note: For state specific designs, state two letter code is added.",,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRS13_SF,NRS13_SF,Lake included/excluded from NRSA 2013/14 survey design,,,DESIGN,,Exclude|Include | Not Present Blank values are not allowed or NA for missing,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRS13_STRA,NRS13_STRA,Strata used in NRSA 2013/14 survey design,,,DESIGN,,Text,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRS13_TNT,NRS13_TNT,NRS 2013/14 target status assigned based on stream site evaluation for use in national assessments.,,,DESIGN,,Target | Target_Presumed |Uncertain | Non_Target | Not_Needed | blank,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRS13_URBN,NRS13_URBN,Stream site identified as an urban or non-urban stream. Source: https://www.census.gov/geo/maps-data/data/cbf/cbf_ua.html. Used 2015 Urban Areas cartographic boundaries shapefile,,,DESIGN,,NonUrban|Urban,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRS13_VST,NRS13_VST,Number of times NRSA 2013/14 site was actually sampled in 2013/14,,,DESIGN,,Zero | One | Two Blank is site not evaluated,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRS13_WGTD,NRS13_WGTD,NRSA 2013/14 Initial site weight assigned during site selection. DO NOT USE FOR POPULATION ESTIMATION!,,,DESIGN,,Numeric: >0 or 0 if site is not to be used for population estimation,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_NRSA_USE,NRSA_USE,Include site in NRSA analyses?,,,DESIGN,,YES|NO,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_OWN_CODE,OWN_CODE,Land ownership code derived from USGS PADUS (http://gapanalysis.usgs.gov/padus/data/) - pulled May 2016 version of database,,,DESIGN,,Numeric of 45 detailed PADUS ownership codes; may legitimately by NA if not covered by PADUS owership,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_OWN_DESC,OWN_DESC,Land ownership protective category derived from USGS PADUS (http://gapanalysis.usgs.gov/padus/data/) - pulled May 2016 version of database,,,DESIGN,,Text of 37 protective category names from PADUS; may legitimately by NA if not covered by PADUS owership,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_OWN_TYPE,OWN_TYPE,Basic land ownership category derived from USGS PADUS (http://gapanalysis.usgs.gov/padus/data/) - pulled May 2016 version of database,,,DESIGN,,Text of 9 basic ownership category names from PADUS; may legitimately by NA if not covered by PADUS owership,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_OWNSHP,OWNSHP,Detailed land ownership category derived from USGS PADUS (http://gapanalysis.usgs.gov/padus/data/) - pulled May 2016 version of database,,,DESIGN,,Text of 45 detailed ownership category names from PADUS; may legitimately by NA if not covered by PADUS owership,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_PSTL_CODE,PSTL_CODE,State two-letter postal code,,,DESIGN,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_PUBLICATION_DATE,PUBLICATION_DATE,Date of data file publication,,,,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_REACHCODE,REACHCODE,NHD Reach code assigned,,,DESIGN,,Numeric,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_RT_NRSA,RT_NRSA,"NRSA Reference Class Assignment: R=reference, In=intermediate, Im=impacted, ?=Cannot be evaluated due to missing info",,,EVAL,,R|S|T|?,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_SITE_ID,SITE_ID,Site ID,,,,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_SITESAMP,SITESAMP,Site sampled (Y/N),,,VERIF,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_SITETYPE,SITETYPE,Site type (Probability-based or hand-picked),,,DESIGN,,PROB | HAND,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_SO,SO,NHD-Plus new Strahler order,,,DESIGN,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_SORT13_ID,SORT13_ID,Design sort ID of site for NRSA 2013-14 survey,,,DESIGN,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_SORT18_ID,SORT18_ID,Design sort ID of site for NRSA 2018-19 survey,,,DESIGN,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_SOURCE,SOURCE,Sample frame source,,,DESIGN,,NHDPlusv2| State frame names,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_STATE,STATE,State of site,,,,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_STATECTY,STATECTY,FIPS state and county code,,,DESIGN,,Text - numeric with leading zero,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_STATEID,STATEID,State Site ID,,,DESIGN,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_STRAH_CAL,STRAH_CAL,Strahler calculator from NHDPlusv2. Used to identify braided reaches.,,,DESIGN,,Numeric: 0 to 10.,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_STRAH_CAT,STRAH_CAT,Strahler category used to classify reaches. RiversMajor (5th and higher) RiversOther (5th and higher) LargeStreams (3rd and 4th) SmallStreams (1st and 2nd),,,DESIGN,,RiversMajor | RiversOther | LargeStreams | SmallStreams,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_STRAH_ORD,STRAH_ORD,Strahler order from NHDPlusv2,,,DESIGN,,Numeric: 0 to 10.,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_STUDY,STUDY,Study to which site belongs,,,DESIGN,,ALASKA|HAWAII|MSQA|BLM|CALAPOOIA|NRSA|WISCONSIN,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_UID,UID,Unique site visit ID,,,,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_US_L3CODE,US_L3CODE,Omernik Level III ecoregion code,,,DESIGN,,Numeric 1 to 85,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_US_L3NAME,US_L3NAME,Omernik Level III ecoregion name,,,DESIGN,,Text name,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_US_L4CODE,US_L4CODE,Omernik Level IV ecoregion code,,,DESIGN,,Level three codes plus aphabetic ending identifying level 4 subregion,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_US_L4NAME,US_L4NAME,Omernik Level IV ecoregion name,,,DESIGN,,Text name,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_VISIT_NO,VISIT_NO,Number identifying which visit this is,,,,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_WGT_EXT_SP,WGT_EXT_SP,Length of sampled streams represented by site in km,,,DESIGN,,,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_XCOORD,XCOORD,x-coordinate from US Contiguous Albers Equal Area Conic projection EXCEPT Hawaii sites which are calculated from Hawaii Albers Equal Area Conic projection,,,DESIGN,,Numeric,,,VARIABLE,siteinfo
1314,NRSA 1314 Site Information,Site Information,siteinfo_YCOORD,YCOORD,y-coordinate from US Contiguous Albers Equal Area Conic projection EXCEPT Hawaii sites which are calculated from Hawaii Albers Equal Area Conic projection,,,DESIGN,,Numeric,,,VARIABLE,siteinfo
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_DATE_ANALYZED,AMMONIA_N_DATE_ANALYZED,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_DATE_FILTERED,AMMONIA_N_DATE_FILTERED,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_DATE_PROCESSED,AMMONIA_N_DATE_PROCESSED,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_DATE_RECEIVED,AMMONIA_N_DATE_RECEIVED,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_HOLDING_TIME,AMMONIA_N_HOLDING_TIME,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_LAB_SAMPLE_ID,AMMONIA_N_LAB_SAMPLE_ID,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_MDL,AMMONIA_N_MDL,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_NARS_FLAG,AMMONIA_N_NARS_FLAG,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_QA_FLAG,AMMONIA_N_QA_FLAG,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_RESULT,AMMONIA_N_RESULT,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_RL,AMMONIA_N_RL,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_SAMPLE_ID,AMMONIA_N_SAMPLE_ID,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_AMMONIA_N_SHIP_FLAG,AMMONIA_N_SHIP_FLAG,Ammonia as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_DATE_ANALYZED,ANC_DATE_ANALYZED,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_DATE_FILTERED,ANC_DATE_FILTERED,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_DATE_PROCESSED,ANC_DATE_PROCESSED,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
